Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i10938953,"New York : Freundlich Books, c1985.",306.09747 M548,14,,  -  -    ,0881910120 : $20.00,The last waterfront : the people of South Street / Barbara Mensch.,X
i10939076,"New York : Crown Publishers, 1985.",646.7 L847,6,1,  -  -    ,0517558696;0517556960,"Color right, dress right : the total look / Liz E. London and Anne H. Adams.",X
i10939131,"New York, H.W. Wilson Co. 1957.",016.391 M752,0,,  -  -    ,,"Costume index supplement : a subject index to plates and to illustrated text, edited by Isabel Monro and Kate M. Monro.",
i10939167,"New York : Moffat, Yard and company, 1916.",130 J95,26,,  -  -    ,,Analytical psychology / by C.G. Jung. Authorised translation edited by Constance E. Long.,
i10939209,"New York, Wiley [c1972]",153 A557,3,,  -  -    ,047102905X,Experimental psychology [by] Burton G. Andreas.,X
i10939222,"Princeton, N.J., Van Nostrand [1961]",530.01 C237,5,,  -  -    ,,The philosophical impact of contemporary physics.,
i10939234,"New York, Van Nostrand [1950]",530.1 L547P,3,,  -  -    ,,"The primeval atom, an essay on cosmogony; with a preface by Ferdinand Gonseth. Foreword to the English ed. by Henry Norris Russell. Translated by Betty H. and Serge A. Korff.",
i10939258,"New York, Oxford University Press, 1970.",530.12 C948,7,,  -  -    ,,The quantum physicists and an introduction to their physics [by] William H. Cropper.,
i10939325,[Washington] 1968 [i.e. 1969],069 A513,40,,  -  -    ,3.75,America's museums; the Belmont report. A report to the Federal Council on the Arts and the Humanities.,X
i10939350,"New York, Russell & Russell [1969, c1949]",335.3 D288G,1,,  -  -    ,,The bending cross; a biography of Eugene Victor Debs.,
i10939581,"Boston, Little, Brown [1963]",326 G242T,0,,  -  -    ,,"The liberator, William Lloyd Garrison, a biography.",
i10939714,"Garden City, N.Y., Doubleday, 1952.",331.88 H654,2,,  -  -    ,,"Sidney Hillman, statesman of American labor.",
i10939799,"New York, International Publishers [c1929]",331.88 H427,1,,  -  -    ,,Bill Haywood's book; the autobiography of William D. Haywood.,
i10940029,"New York, International Publishers [c1948]",335.3 D288M,1,,  -  -    ,,"Gene Debs; the story of a fighting American, by Herbert M. Morais and William Cahn.",
i10940030,"Cambridge, Mass. : Belknap Press of Harvard University Press, 1957- .",347.7326 H752H,0,,  -  -    ,,Justice Oliver Wendell Holmes / by Mark DeWolfe Howe.,
i10940042,"Philadelphia, University of Pennsylvania Press [1957]",332.092 G697,2,,  -  -    ,,"Jay Gould, his business career, 1867-1892.",
i10940054,"New York, Basic Books [1953-",150.1952 F889zJ,1,,  -  -    ,,The life and work of Sigmund Freud.,
i10940273,"Boston, Little, Brown [1955]",326 G242N,2,,  -  -    ,,William Lloyd Garrison and the humanitarian reformers.,
i10940297,"Boston, Little, Brown and company, 1944.",347.7326 H752B,0,,  -  -    ,,Yankee from Olympus.,
i10940303,"Cambridge, Harvard University Press, 1963.",326 G242M,0,,  -  -    ,,"Against wind and tide, a biography of Wm. Lloyd Garrison.",
i10940352,"[Yellow Springs, Ohio] Antioch Press, 1963.",331.88 G634M,1,,  -  -    ,,"Samuel Gompers, a biography. With an introd.: Samuel Gompers, labor statesman or labor faker? by Louis Filler.",
i10940509,"New York : D. Appleton-Century, 1935.",305.4 G487,4,1,  -  -    ,0405044593;9780405044595,The living of Charlotte Perkins Gilman : an autobiography / by Charlotte Perkins Gilman ; foreword by Zona Gale.,
i10940686,"New York : E.P. Dutton & Co., c1925.",331.88 G634,0,,  -  -    ,,Seventy years of life and labor : an autobiography / by Samuel Gompers.,
i10940698,"New York : E.P. Dutton & Co., c1925.",331.88 G634,0,,  -  -    ,,Seventy years of life and labor : an autobiography / by Samuel Gompers.,
i10941253,"New York, W. Morrow & Company [c1939]",330 G348N,7,,  -  -    ,,Henry George; an essay by Albert Jay Nock.,
i1094137x,"Garden City, New York, Doubleday, Co. [c1941]",340.092 D225S,0,,  -  -    ,,"Clarence Darrow for the defense, a biography.",
i10941460,"Philadelphia, C. G. Henderson & co., 1856.",621.1 F974R,3,,  -  -    ,,"The life of Robert Fulton ... accompanied with copies of Mr. Fulton's original drawings and numerous plates, exhibiting the leading incidents and ornaments of his private character; his elevated principles of action; his uncommon usefulness and celebrity, and his undying fame. By J. Franklin Reigart ...",
i10941666,"Englewood Cliffs, N.J. : Prentice-Hall, c1979.",153 F991,11,,  -  -    ,0136427774. 0136427693 pbk.,Origins of the mind : mind-brain connections / Charles Furst.,X
i10941812,"Englewood Cliffs, N.J. : Prentice-Hall, c1978.",339 H466U6,3,,  -  -    ,139365753,"Understanding macroeconomics / Robert L. Heilbroner, Lester C. Thurow.",
i10941824,"Englewood Cliffs, N.J. : Prentice-Hall, c1978.",339 H466U6,3,,  -  -    ,139365753,"Understanding macroeconomics / Robert L. Heilbroner, Lester C. Thurow.",
i10941988,"Columbia, SC : University of South Carolina Press, c1980.",342.730853 L829,19,,  -  -    ,087249389X,The press as guardian of the first amendment / by John Lofton.,X
i10942816,"New York, NY : Crossroad Pub. Co., 1983.",220.6 M726,8,,  -  -    ,0824505654 : $10.95,The divine feminine : the biblical imagery of God as female / Virginia Ramey Mollenkott.,
i10942968,"London : Kogan Page ; Englewood Cliffs, N.J. : Prentice-Hall, c1983-",629.892 R6663,17,,  -  -    ,0137820941 (Prentice-Hall : v. 1) : $40.00,Robots. English.;Robot technology.,X
i10943158,"San Francisco : Jossey-Bass, 1983.",379.158 U55,1,,  -  -    ,0875895700 (alk. paper),"Understanding accreditation / Kenneth Young, Charles M. Chambers, H.R. Kells and associates with the assistance of Ruth Cargo.",X
i10943274,"Garden City, N.Y. : Image Books, 1983.",261.8 C348,1,,  -  -    ,0385187602 (pbk.) : $7.95,The bishops and the bomb : waging peace in a nuclear age / Jim Castelli.,X
i10943298,"New York : Holt, Rinehart, and Winston, c1984.",621.38043 M145,59,,  -  -    ,30617030,"Continuous and discrete signal and system analysis / Clare D. McGillem, George R. Cooper.",
i10943341,"New York : McGraw-Hill, c1979.",660.2 W415,7,,  -  -    ,70689857,"The structure of the chemical processing industries : function and economics / J. Wei, T. W. F. Russell, M. W. Swartzlander.",ONLY PRATT
i10943390,"London : A. Deutsch, 1983.",501.41 L322,6,,  -  -    ,0233974881 (pbk.) : L.9.95,The foreign-language barrier : problems in scientific communication / J.A. Large.,X
i10943626,"Kempston, Bedford, UK : IFS (Publications), 1983.",670.427 R199,2,,  -  -    ,0903608448;0444868194,"The design and operation of FMS, flexible manufacturing systems / Paul Ranky.",X
i10943936,"Berlin ; New York : Springer-Verlag, c1985.",515.35 T568,0,,  -  -    ,0387130020 (U.S. : pbk.),"Differential equations / A.N. Tikhonov, A.B. Vasileva, A.G. Sveshnikov ; translated from the Russian by A.B. Sossinskij.",X
i10943948,"Hamden, Conn. : Archon Books, 1984.",355.0335 N2775,2,,  -  -    ,0208020039 (alk. paper),"National security policy : the decision-making process / edited by Robert L. Pfaltzgraff, Jr., Uri Ra'anan.",X
i10944035,"Reading, Mass. : Addison-Wesley, c1985.",001.6443 P235,23,,  -  -    ,0201055414 : $34.95 (est.),Interactive microcomputer graphics / Chan S. Park.,X
i10944151,"Boston : D.R. Godine, 1985.",391.0904 F842F1,2,1,  -  -    ,0879235438 (soft : alk. paper) : $10.95,"The fashionable mind : reflections on fashion, 1970-1982 / by Kennedy Fraser.",X
i1094476x,"Chicago : American Library Association, 1985.",384 S228,9,,  -  -    ,0838904254 : $30.00 (est.),"Video-based information systems : a guide for educational, business, library, and home use : technology and applications / William Saffady.",X
i10944771,"Chicago : American Library Association, 1985.",384 S228,12,,  -  -    ,0838904254 : $30.00 (est.),"Video-based information systems : a guide for educational, business, library, and home use : technology and applications / William Saffady.",X
i10944783,"Chicago : American Library Association, 1985.",384 S228,7,,  -  -    ,0838904254 : $30.00 (est.),"Video-based information systems : a guide for educational, business, library, and home use : technology and applications / William Saffady.",X
i10944795,"Chicago : American Library Association, 1985.",384 S228,7,,  -  -    ,0838904254 : $30.00 (est.),"Video-based information systems : a guide for educational, business, library, and home use : technology and applications / William Saffady.",X
i10944801,"Chicago : American Library Association, 1985.",384 S228,8,,  -  -    ,0838904254 : $30.00 (est.),"Video-based information systems : a guide for educational, business, library, and home use : technology and applications / William Saffady.",X
i10945143,"Notre Dame, Ind. : University of Notre Dame Press, c1985.",323.40973 D751,3,,  -  -    ,0268009686 : $20.00,"Nazis in Skokie : freedom, community, and the First Amendment / Donald Alexander Downs.",X
i10945222,"Washington : Library of Congress : For sale by the Supt. of Docs., U.S. G.P.O., 1984.",002 L697,3,,  -  -    ,084440490X (pbk.),Books in our future : a report from the Librarian of Congress to the Congress.,X
i10945337,"New York : Morrow, c1984.",551.518 W339,9,,  -  -    ,688056237,Heaven's breath : a natural history of the wind / Lyall Watson.,X
i10945441,"New York : W. Morrow, c1985.",001.535 M624K,9,,  -  -    ,688032672,The knowledge machine : artificial intelligence and the future of man / Donald Michie and Rory Johnston.,X
i10945891,"New York : Random House, c1985.",658.4092 P483,4,,  -  -    ,394544846,A passion for excellence : the leadership difference / by Tom Peters and Nancy Austin.,
i10946391,"New York : New York University Press, 1984.",307.760917 R268,1,,  -  -    ,0814773915 (alk. paper) : $30.00,The great Arab cities in the 16th-18th centuries : an introduction / Andre Raymond.,X
i10946408,"New York : New York University Press, 1984.",307.760917 R268,2,,  -  -    ,0814773915 (alk. paper) : $30.00,The great Arab cities in the 16th-18th centuries : an introduction / Andre Raymond.,X
i1094641x,"New York : New York University Press, 1984.",307.760917 R268,1,,  -  -    ,0814773915 (alk. paper) : $30.00,The great Arab cities in the 16th-18th centuries : an introduction / Andre Raymond.,X
i10946561,"Princeton, N.J., Princeton University Press; New York, American-Scandinavian Foundation, 1936.",111.1 K47P,4,,  -  -    ,,"Philosophical fragments; or, A fragment of philosophy, by Johannes Climacus [pseud.] ... Responsible for publication: S. Kierkegaard; translated from the Danish with introduction and notes by David F. Swenson.",
i10946627,"Blue Ridge Summit, Pa. : TAB Books, c1983.",621.366 M963,23,,  -  -    ,0830601295 : $21.95;0830615296 (pbk.) : $13.95,Principles & practices of laser technology / by Hrand M. Muncheryan.,X
i10946731,"New York : C. Scribner's, c1985.",651.3 S528,8,,  -  -    ,0684182122 : $16.95,Office at home / Robert Scott.,X
i10947176,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,0,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947188,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,2,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i1094719x,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,1,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947206,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,0,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947218,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,0,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i1094722x,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,0,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947231,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,0,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947243,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,0,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947255,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,0,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947267,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,0,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947279,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,0,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947280,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,0,1,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947292,"New York: Columbia University Press; Philadelphia: The Jewish Publication Society of America, 1952-",296 B266,1,,  -  -    ,,A social and religious history of the Jews / by Salo Wittmayer Baron.,
i10947309,"New York : R.R. Bowker Co., 1984.",371.335 S617,7,,  -  -    ,835217558,"Off-air videotaping in education : copyright issues, decisions, implications / Esther R. Sinofsky.",X
i10947395,"Bellevue, Wash. : Microsoft Press ; New York : Distributed by Simon and Schuster, c1984.",658.478 L262,10,,  -  -    ,0914845365 (soft) : $14.95;0914845454 : $22.95,"Out of the inner circle : a hacker's guide to computer security / by ""the Cracker"", Bill Landreth ; with Howard Rheingold.",X
i10947437,"White Plains, NY : Knowledge Industry Publications, c1985.",384 F575,2,,  -  -    ,0867291079 : $34.95,Protecting privacy in two-way electronic services / by David H. Flaherty ; foreword by Ronald L. Plesser.,X
i10947449,"White Plains, NY : Knowledge Industry Publications, c1985.",384 F575,1,,  -  -    ,0867291079 : $34.95,Protecting privacy in two-way electronic services / by David H. Flaherty ; foreword by Ronald L. Plesser.,X
i10947723,"San Francisco, Calif. : ICS Press, c1985.",325.73 C586,5,,  -  -    ,0917616707 : $25.95;0917616693 (pbk.) : $10.95,Clamor at the gates : the new American immigration / edited by Nathan Glazer.,X
i1094798x,"New York, Boston [etc.] C. Scribner's Sons [c1929]-",189 M157,1,,  -  -    ,,"Selections from medieval philosophers ... edited and translated, with introductory notes, by Richard McKeon ...",
i10948053,"Englewood Cliffs, N.J. : Prentice-Hall, c1982.",001.6404 T631M2,23,,  -  -    ,135813220,"Microprocessors and microcomputers : hardware and software / Ronald J. Tocci, Lester P. Laskowski.",ONLY PRATT
i10948727,"Reading, Mass., Addison-Wesley Pub. Co. [1967]",517.6 K29,3,,  -  -    ,,Handbook of numerical methods and applications [by] Louis G. Kelly.,
i10948740,"Englewood Cliffs, N.J., Prentice-Hall [1969]",171.2 K96,7,,  -  -    ,,"Moral problems in contemporary society; essays in humanistic ethics, edited by Paul Kurtz.",
i10948764,"New York, C. Scribner's Sons, 1914.",296 J39,0,,  -  -    ,,"Hebrew and Babylonian traditions; the Haskell lectures, delivered at Oberlin College in 1913 and since rev. and enl., by Morris Jastrow",X
i10948806,"New York, International Universities Press, 1964.",150.195 J76,0,,  -  -    ,,Essays in applied psycho-analysis.,
i10948818,"New York, International Universities Press, 1964.",150.195 J76,0,,  -  -    ,,Essays in applied psycho-analysis.,
i10949045,"Minneapolis : University of Minnesota Press, c1984.",128.3 L793,4,,  -  -    ,0816613818 : $27.50;0816613826 (pbk.) : $10.95,"The man of reason : ""male"" and ""female"" in Western philosophy / Genevieve Lloyd.",X
i10949203,"London ; Orlando : Academic Press, 1984-",664.07 Q1,1,,  -  -    ,012343002X (U.S. : v. 2 : alk. paper),Quality control in the food industry / edited by S.M. Herschdoerfer.,ONLY PRATT
