Record Number,Publication Info.,Call No.,Horizon checkouts,Old in-house uses,Checkout Date,Standard No.,Title,CNY
i1067178x,"London, A. and C. Black, 1939.",391 P953S,3,2,  -  -    ,,"Scandinavian peasant costume, by Kathleen Primmer, with notes by M.S. Primmer; with eight plates in colour and sixty-four pages of pencil drawings.",
i10671936,"New York, Macmillian, 1954",341.13 L716I,1,,  -  -    ,,In the cause of peace; seven years with the United Nations.,
i10671985,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,0,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i10671997,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,0,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i1067200x,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,0,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i10672011,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,0,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i10672023,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,0,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i10672035,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i10672047,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,0,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i10672059,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,0,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i10672060,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,0,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i10672072,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,0,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i10672084,"Cleveland, O., The A. H. Clark company, 1910-11.",331.0973 D637,,,  -  -    ,,"A documentary history of American industrial society; ed. by John R. Commons, Ulrich B. Phillips, Eugene A. Gilmore, Helen L. Sumner, and John B. Andrews. Prepared under the auspices of the American bureau of industrial research, with the co-operation of the Carnegie institution of Washington. With preface by Richard T. Ely and introduction by John B. Clark...",
i10672485,"[Washington, Communications Press, 1975]",384.5547 C115,3,,  -  -    ,,"Cable handbook, 1975-1976; a guide to cable and new communications technologies edited by Mary Louise Hollowell.",
i10672497,"[Washington, Communications Press, 1975]",384.5547 C115,0,,  -  -    ,,"Cable handbook, 1975-1976; a guide to cable and new communications technologies edited by Mary Louise Hollowell.",
i10672503,"[Washington, Communications Press, 1975]",384.5547 C115,0,,  -  -    ,,"Cable handbook, 1975-1976; a guide to cable and new communications technologies edited by Mary Louise Hollowell.",
i10674329,"New York City : American Society of Composers, Authors & Publishers, [c1939]-c1997.",655.6 C785,0,,  -  -    ,0069-9950 0069-9950 1,Copyright law symposium / the Nathan Burkan Memorial Competition.,
i10674330,"New York City : American Society of Composers, Authors & Publishers, [c1939]-c1997.",655.6 C785,0,,  -  -    ,0069-9950 0069-9950 1,Copyright law symposium / the Nathan Burkan Memorial Competition.,
i10678475,"New York, London, McGraw-Hill Book Company, inc., 1938.",331.1 W335M,17,,  -  -    ,,"The management of labor relations, by Gordon S. Watkins ... and Paul A. Dodd ...",
i10678530,"Garden City, N.Y., Published for Japan society, New York, by Doubleday, Doran & company, inc., 1930.",327.73 H316,0,,  -  -    ,,"The complete journal of Townsend Harris, first American consul general and minister to Japan; introduction and notes by Mario Emilio Cosenza...",
i10678748,[Baltimore] Published for Resources for the Future by Johns Hopkins Press [1963],333.7 R434,0,,  -  -    ,,"Resources in America's future; patterns of requirements and availabilities, 1960-2000, by Hans H. Landsberg, Leonard L. Fischman, and Joseph L. Fisher.",X
i10679194,"New York, Chemical Pub. Co., 1961.",667.7 H631,5,,  -  -    ,,"Shellac, its origin and applications.",ONLY PRATT
i10679315,"New York, R. R. Bowker Co., 1958.",655.63 B674U,0,,  -  -    ,,Universal copyright convention; an analysis and commmentary.,ONLY PRATT
i10679820,"Harrisville, N. H., 1975.",697.78 T717,13,,  -  -    ,,Solar energy home design in four climates / Project director: Bruce Anderson.,
i10679832,"Harrisville, N. H., 1975.",697.78 T717,20,1,  -  -    ,,Solar energy home design in four climates / Project director: Bruce Anderson.,
i1067987x,"London, Methuen & co. [1903]",394 S92A,2,,  -  -    ,,"The sports and pastimes of the people of England from the earliest period, including the rural and domestic recreations, May games, mummeries, pageants, processions and pompous spectacles, illustrated by reproductions from ancient paintings in which are represented most of the popular diversions, by Joseph Strutt, 1801.",
i10679959,"New York, The Macmillan Company, 1920.",327 L815,0,,  -  -    ,,"Pan-Americanism: its beginnings, by Joseph Byrne Lockey.",
i10680196,"Garden City, N.Y. : Anchor Press, 1975.",301.435 D255,7,,  -  -    ,0385099142 : $6.95,The centenarians of the Andes / David Davies.,X
i10680287,"New York : Putnam, [1976]",299.7 C346zN,18,,  -  -    ,399116036,"Seeing Castaneda : reactions to the ""Don Juan"" writings of Carlos Castaneda / edited, selected, and with introductions by Daniel C. Noel.",X
i10680457,"London : Taylor & Francis ; New York : Halsted, 1975.",543 V174,1,,  -  -    ,0470897872 (Halstead),Trace element analysis / V. Valkovic.,X
i1068069x,"New York : Morrow, 1976.",301.412 C524,3,,  -  -    ,688029907,"Women, money & power / by Phyllis Chesler and Emily Jane Goodman.",
i1068072x,"New York : Wiley, c1976.",621.380414 G135,4,,  -  -    ,471289159,Optical communications / Robert M. Gagliardi and Sherman Karp.,
i1068203x,"New York, Academic Press.",641.1 V837,2,,  -  -    ,0083-6729,Vitamins and hormones; Advances in research and applications.,X
i10683161,"New York, Holt, Rinehart and Winston [1965]",179.7 S413,2,,  -  -    ,,The teaching of reverence for life. Translated from the German by Richard and Clara Winston.,
i10683288,"London, Macmillan and Co., limited, 1917.",160 C93,3,,  -  -    ,,"Logic as the science of the pure concept, translated from the Italian of Benedetto Croce, by Douglas Ainslie ...",
i10683410,"New York, Putnam [1960]",378.99 M145P,0,,  -  -    ,,Patterns of professional education.,
i10683562,"New York, Harper [1958]",296 M131M,1,1,  -  -    ,,"Man, morals, and history; today's legacy from ancient times and Biblical peoples.",X
i10683744,"[Chicago] H. Regnery Co., 1957 [c1958]",323.4 M146R,0,,  -  -    ,,Radicals and conservatives [by] William Montgomery McGovern and David S. Collier.,
i10684116,"London, Duckworth and co., 1900.",192 S829,1,,  -  -    ,,The English utilitarians / by Leslie Stephen.,
i10684128,"London, Duckworth and co., 1900.",192 S829,1,,  -  -    ,,The English utilitarians / by Leslie Stephen.,
i1068413x,"London, Duckworth and co., 1900.",192 S829,0,,  -  -    ,,The English utilitarians / by Leslie Stephen.,
i10684141,"[Washington] Historical Office, Bureau of Public Affairs, Dept. of State [1961]",341.7 B261,2,,  -  -    ,,"The Foreign Service of the United States: origins, development, and functions, by William Barnes and John Heath Morgan.",
i10684475,"New York : AMACOM, c1975.",331.89 B141,3,,  -  -    ,0814453880 : $12.95,Strikes / Walter E. Baer.,X
i1068458x,"Monticello, Ill. : Council of Planning Librarians, 1975.",016.720973 S112K,13,,  -  -    ,$7.50,"Eero Saarinen, his life and work / Robert A. Kuhner.",X
i10684852,"New York ; London : John Wiley & Sons, inc., [c1961-c1969]",658.54 P964,0,,  -  -    ,0079-662X 0079-662X 1,Progress in operations research.,
i10684864,"New York ; London : John Wiley & Sons, inc., [c1961-c1969]",658.54 P964,0,,  -  -    ,0079-662X 0079-662X 1,Progress in operations research.,
i10684876,"New York ; London : John Wiley & Sons, inc., [c1961-c1969]",658.54 P964,0,,  -  -    ,0079-662X 0079-662X 1,Progress in operations research.,
i10688250,"Indianapolis, New York, The Bobbs-Merrill Company [1936]",353.5 B329,1,,  -  -    ,,The story of the Supreme Court by Ernest Sutherland Bates.,
i10688729,"Boston, Houghton, Mifflin, 1920.",342.42 W51,1,,  -  -    ,,"A history of the Chartist movement, by Julius West, with an introductory memoir by J. C. Squire.",
i10688912,"Berkeley, University of California Press, 1960.",330.947 G878,2,,  -  -    ,,Value and plan; economic calculation and organization in Eastern Europe.,
i10688985,"New York, Simon and Schuster [c1950]",192.9 R96U,0,,  -  -    ,,Unpopular essays.,
i10688997,"Cambridge, Harvard University Press 1966 [c1955]",331.88 U43,14,,  -  -    ,,"The rise of the national trade union; the development and significance of the structure, governing institutions, and economic policies, by Lloyd Ulman.",X
i1068900x,"Cambridge, Harvard University Press 1966 [c1955]",331.88 U43,0,,  -  -    ,,"The rise of the national trade union; the development and significance of the structure, governing institutions, and economic policies, by Lloyd Ulman.",X
i10689047,"New York, Macmillan Co., 1948.",420.9 B915M,0,,  -  -    ,,Modern English and its heritage.,
i10689278,"New York, McGraw-Hill, 1956.",371 S374St3,5,,  -  -    ,,"Student teaching in secondary schools, by Raleigh Schorling and Howard T Batchelder.",
i10689400,"New York : Wiley, c1976.",544.92 D399,1,,  -  -    ,470209143,A dictionary of chromatography / Ronald C. Denney.,
i10689503,"New York : Simon and Schuster, c1976.",301.62 G662,4,,  -  -    ,,Lonely in America / Suzanne Gordon.,
i10689515,"Boston : Little, Brown, c1976.",301.412 C814,2,,  -  -    ,316157457,Women of the shadows / by Ann Cornelisen ; photos by the author.,
i10690864,"New York, McGraw-Hill, 1959.",624.171 B468,8,1,  -  -    ,,Statically indeterminate structures; approximate analysis by deflected structures and lateral load analysis.,
i10690943,"New York The Century co., [c1922]",327.73 S929,3,,  -  -    ,,"Latin America and the United States, by Graham H. Stuart...",
i10691078,"New York, Hafner Pub. Co., 196l.",517 T545,2,,  -  -    ,,Differentiation and integration.,ONLY PRATT
i10691273,"London, Allen & Unwin [c1962]",330.1 M498,0,,  -  -    ,,A philosophical interpretation of economics.,
i1069139x,"London, S. P. C. K., 1959.",261.8 G475,0,,  -  -    ,,The ten hours parson; Christian social action in the eighteen-thirties.,ONLY PRATT
i10691674,"New Haven : Yale University Press, 1975.",322.4 B583,10,,  -  -    ,0300019114 : $10.00,The morality of consent / Alexander M. Bickel.,X
i10691820,"Boston : New York Graphic Society, 1975.",385.0973 B187,31,,  -  -    ,0316733008 : $19.95,"Railroads : an American journey / Don Ball, Jr.",X
i10691832,"New York : Free Press, c1975.",301.243 M689,2,,  -  -    ,0029068509 : $15.00,The Modernization of Japan and Russia : a comparative study / Cyril E. Black ... [et al.].,X
i10691996,"Washington : Office of Public Affairs, Smithsonian Institution, 1975.",069 S664I,1,,  -  -    ,,Increase and diffusion : a brief introduction to the Smithsonian Institution.,
i10692009,"New York, Harcourt, Brace & World [1970]",371.96 B617,0,1,  -  -    ,0151257256 7.50,"Disadvantaged children; health, nutrition & school failure [by] Herbert G. Birch and Joan Dye Gussow.",X
i10701928,"New York, Morrow, 1965.",390 I94,3,,  -  -    ,,O the times! O the manners!,
i10701965,"New York : Harcourt, Brace, Jovanovich, [1975]",509.2 L435C,0,,  -  -    ,151494568,"Leakey's luck : the life of Louis Seymour Bazett Leakey, 1903-1972 / Sonia Cole.",
i10702283,"New York, Harper, 1935.",330.973 B613I,0,,  -  -    ,,Insurgent America; the revolt of the middle-classes [by] Alfred M. Bingham.,
i10702404,[Paris] UNESCO [1963],301.243 I61,13,,  -  -    ,,International social science journal.;Social change and economic development. Reprinted from the International social science bulletin. Edited by Jean Meynaud.,
i10702520,"New York, International Publishers [1967]",309.147 P785,1,,  -  -    ,,"Half a century of socialism; Soviet life in the sixties, by William J. Pomeroy.",
i10702556,"New York C. Scribner's Sons, 1905-06.",191.9 S23L2,2,,  -  -    ,,"The life of reason; or, The phases of human progress, by George Santayana ...",
i10702568,"New York C. Scribner's Sons, 1905-06.",191.9 S23L2,1,,  -  -    ,,"The life of reason; or, The phases of human progress, by George Santayana ...",
i1070257x,"New York C. Scribner's Sons, 1905-06.",191.9 S23L2,0,,  -  -    ,,"The life of reason; or, The phases of human progress, by George Santayana ...",
